,Unnamed: 0,Unnamed: 0.1,Tweet,Emotion
2420,1384,508,"„ de fiecare dată , când mă uit în trecut , mă apucă groaza ”",Frica
2421,335,335,Merită . Să faceți . E chiar bun 🥰,Bucurie
2422,3322,56,"Dumbrăveanu , după demisia lui Furtună : Regret declarațiile sale inadecvate . Îi mulțumim pentru munca   realizată",Tristete
2423,2134,480,"De la luminatul guvern s- a pornit o noua campanie , cu un slogan ce denota un retard mintal pt cel care l- a ales : "" Citeste romaneste ! "" Ca in reclamele imbecile si enervante de la tv pt prostamol sau tampoane invizibile . Fara slogan nu se putea ? Rad si curcile de "" Romania educata "" !",Furie
2424,2486,25,AUR contestă în instanță restricțiile impuse de Guvern pentru combaterea pandemiei,Neutru
2425,909,33,Crima oribilă care a șocat Australia . Un și- a incendiat și cei trei ...,Frica
2426,1395,519,Avertisment de coșmar al experților : Marea Britanie riscă un al treilea val de infecţii care va fi şi mai mortal decât primul,Frica
2427,3533,267,"  Buna dimineața   de la Cluj   ! ! ! Aici e ceață ,   vreme de beție ,   să asculți pustiul ,   ce melancolie ! ! !",Tristete
2428,2527,66,Linia 23 - blocată în zona Str.11 Iunie/ Bd. Regina Maria . Cauza : eveniment de circulație .,Neutru
2429,417,417,➪ ︎Nu te mai compara cu alții   ➪ ︎Nu te mai contrazice cu ︎Fii optimist   ➪ ︎Gândește -te doar la lucruri bune,Bucurie
2430,3229,768,"Combaterea poluării și a schimbărilor climatice în Europa va îmbunătăți sănătatea și bunăstarea , în special pe a celor mai   vulnerabili",Neutru
2431,3155,694,Ești foarte frumoasă . Știu că probabil ai primit deja mii de propuneri de la barbati pentru a filma cu ei . Nu mai propun si eu ca nah ... pot să spun să faci acest lucru doar când te vei simți confortabilă cu ideea . Mult succes !,Neutru
2432,2471,10,NASA A Ca Biblia Spune Adevarul   via,Neutru
2433,3144,683,Parlamentul European va decide dacă produsele vegetale se pot numi după cele din carne -,Neutru
2434,187,187,Eu cred că ai făcut și vei face în continuare lucruri de care vei putea să fii mândră -n sinea ta iar dacă cineva le mai și apreciază ... este super ! ⚠ de toți și de toate,Bucurie
2435,373,373,Parc acvatic distractiv,Bucurie
2436,1776,122,daca anunta in seara asta ca de maine sv trece in scenariul rosu am sa ma pis pe toata lumea pt ca deja m- am pornit,Furie
2437,1925,271,"Nu fac politica , dar muie Iohannis 🖕 Nici nu visau la o asemenea subordonare a populatiei",Furie
2438,3212,751,"Europa , pregătită pentru Sărbătorile pe timp de pandemie : Crăciun pe Zoom și târguri drive-through   news stiri romania",Neutru
2439,3700,434,"regretă că a spus despre i s- a umflat capul ” : „ Este un limbaj de stradă , care nu mă   caracterizează ”",Tristete
2440,3436,170,"Dupa o noapte de cugetări profunde tribul a decis , e nasol dacă moare pe ' tura noastră ' , il mai plimbăm puțin și îl trimitem în Belgia . , biata țară ... chance !",Tristete
2441,789,789,"  Și eu sunt fascinată de lumea parfumurilor , "" obsesie "" moștenită de la . Dar ii mulțumesc , până la urmă parfumul reprezintă o desfătare a simțurilor !",Bucurie
2442,2062,408,", unul dintre cei mai bogați britanici și un al , își va muta producția de mașini Land Rover în Franța . Decizia sa a provocat consternare în opinia publică și mânie printre .",Furie
2443,339,339,"La mulți ani tuturor celor care au nume de , Duminică binecuvântată tuturor .. 🌿 🌼 🌺 🌻",Bucurie
2444,3598,332,"Auzeam de la alte orfelinate ca atunci când împlinești 18 ani o sa fi izgonit din orfelinat . Îmi era asa de frica de asta . Eu stăteam îngândurata în patul meu , când de o data aud ceva după ușa .",Tristete
2445,1884,230,"La un hipermarket din București , sectorul 5 , a izbucnit un scandal după ce mai multe au refuzat să le fie luată temperatura la intrarea în magazin . Ce a urmat a fost o adevărată luptă corp la corp între și cele trei implicate .",Furie
2446,1104,228,Alarmant ! Un a încercat să violeze două cliente în București . a oprit mașina și … ...,Frica
2447,3374,108,"Ati vazut , probabil , imaginile dezolante din spitalul județean Resita . trimite un control ...   Ce nu inteleg e cum e posibil ca lucrurile sa fie atat de ... necunoscute la nivel central .   Pare ca nu e niciun instrument formal de informare .  ",Tristete
2448,2622,161,Din Muzica care îmi place ...,Neutru
2449,1985,331,"3 . Caini - 35.000 morti pe an .   Cel mai bun al omului poarta si el un virus fatal , respectiv rabia ( sau turbare ) . Virusul poate fi prevenit prin vaccin , insa tot provoaca moartea a 35.000 de pe an , dintre care 99% pot fi atribuite unei cauzate de caini .",Furie
2450,4038,772,Eu nu pot m am chinuit asa de mult sa trec ...... De o săptămână am tot încercat tbh 😭,Tristete
2451,223,223,Înveselește -ți biroul cu cele mai simpatice și pline de culoare articole de papetărie ! 🥰   MumusoRomania LifestartswithMumuso Mumusofamily loveMumuso Militari DN1ValueCentre DambovitaMall coolitems stationery notebook sticker drawing Pencildrawing,Bucurie
2452,3043,582,"Tom Cruise vrea să îşi mute cascadoriile în spaţiu . Negociază cu SpaceX , deținută de , și cu NASA",Neutru
2453,3787,521,sa scriu cv cu f si am apasat din grsl pe 2 taste si am scris gf 🤕 🤕 🤕 🤕 🤕,Tristete
2454,120,120,Azi 😍 a fost ziua in care am livrat dragoste lucrate cu mult drag pentru VE pasionat de frumos 📸 -   -   -   ralitzatailoring wool italy accessories handcrafted lovemywork tailormade sustenablefashion …,Bucurie
2455,546,546,Bună dimineața ☕ Să aveți o zi frumoasă,Bucurie
2456,2224,570,"  Fenomenal .   Faptul că o gloată de nebuni au intrat în una dintre cele mai importante instituții , făcându -și damblaua ca niște agresivi , numai ca la câteva ore mai târziu să văd un congressman dând cu ciocănelul , anun",Furie
2457,3535,269,"  trebuie sa ai 32,daca sunt mai multi e nasol",Tristete
2458,3260,799,"Oricând și oriunde ai nevoie , trecerea de la mobile la laptop se face instant cu și Samsung Dex . Vezi , aici , cum :  ",Neutru
2459,561,561,Asteptam cu nerăbdare ! Va fi un episod super interesant !,Bucurie
2460,1256,380,"  Timida , o intrebare , se naste ... : de ce ? !",Frica
2461,1346,470,"de familie , semnal de alarmă : Îngrijirea pacienților cu boli cronice este în pericol -  ",Frica
2462,1047,171,"  Chestia cu ce o sa zica lumea este generala . Mi- e frica sa vin acasă din IT pt ca pe urma , la întoarcere , vor crede ca sunt infectată și nu vor mai veni sa cumpere de la noi(Not good for business ) . Asa ca o înțeleg pe ta pe",Frica
2463,1885,231,: Transmit un mesaj de revoltă şi indignare faţă de decizia Senatului de a amâna dezbaterea Legii carantinării şi izolării,Furie
2464,812,812,"  Super ! Abia aștept , pentru că o să fie distractiv . :)",Bucurie
2465,2435,781,Unde sînt vitejii de la BLM ? Sau revolta lor e selectivă ? Cinzeci de civili din Mozambic au fost decapitați de jihadiști .,Furie
2466,3838,572,Drama sfâșietoare a unui aflat pe patul de spital . S- a chinuit până în ultima clipă . Strigătul de disperare al   familiei,Tristete
2467,3748,482,ai cerut una tristă și ți am dat 😔,Tristete
2468,3232,771,l- a evocat pe în Parlament : Figură legendară a rezistenței armate anti-comuniste,Neutru
2469,3114,653,este pe cale să îl depăşească pe şi să devină cea mai bogată persoană din lume .,Neutru
2470,210,210,"  Psihologii sunt in extaz in "" pereoada "" asta",Bucurie
2471,3289,23,Evit sa mai discut pe subiectul asta ca ma infurii crance ... nu pot decat sa le plang de mila alora cu de trimis la scoala ... Doamne multa'mu'ti ca nu'i cazul meu ...,Tristete
2472,3574,308,ai de pula mea începem capitol nou ... acu am si mai multe lecții sa ignor sa sa ma plâng ca nu înțeleg nimic la tema,Tristete
2473,401,401,"Un cuvânt blând , o privire bună , un zâmbet inimos poate duce spre lucruri uimitoare şi pot realiza miracole ,   inima bună este o fântână de bunătate , făcând ca totul din jurul ei să se împrospăteze în zâmbete .",Bucurie
2474,2690,229,Reteta de Pâine de casă,Neutru
2475,203,203,"  Eu -s mai optimistă , așa ... Aleg să văd/gândesc partea frumoasă atunci când nu am motive sau dovezi să cred . Dacă e să mă înșel , atunci îmi asum riscul . :)",Bucurie
2476,570,570,În spatele unui zâmbet există un gând Acest gând are un nume ....,Bucurie
2477,1574,698,"Şase foşti angajaţi ai companiei eBay , acuzaţi de campanie de intimidare online a unui cuplu de bloggeri din Statele Unite . Cum i- au terorizat",Frica
2478,2787,326,Câți bani a primit după îndeplinirea obiectivelor . Este o   sumă,Neutru
2479,1223,347,M- a blocat gata . Lașitate . Acum comentează de aiurea pe aici ca așa fac . ca romanii sunt lași dar nu am crezut ca deja a ajuns atât de nasoala treaba .,Frica
2480,1449,573,Un nou raport al avertizează cu privire la un „ viitor înspăimântător ” cauzat de schi ... - Adevărul -,Frica
2481,2374,720,"Tot din iubire , ca să avem de toate în casă , ne -ați dus mai apoi în Uniunea Europeană . Ce dragoste cu năbădăi a urmat ! din Uniune , amorezi adevărați , nu numai că nu ne- au umplut casa cu bunuri de valoare , așa cum au promis , dar , rapid și profesionist , au luat tot",Furie
2482,3751,485,"Imagini dezolante din locurile de iarbă verde de la marginea oraşelor , gropile de gunoi ale localnicilor",Tristete
2483,386,386,"Trăiţi cu chipul veşnic zâmbitor Veţi fi în acest fel un pansament De suflete rănite - , În acest secol autist , dement ...",Bucurie
2484,1786,132,"lui , care a decedat după ce un american l- a apăsat pe gât până când a rămas fără suflare , a stârnit un val de indignare în Statele Unite și nu numai .",Furie
2485,2463,2,": Tot bâlciul ăsta cu închisul magazinelor , închisu -n case , pleacă de fapt de la un vot dat în Parlament - Stiri pe surse - Cele mai noi stiri",Neutru
2486,376,376,""" Revoluția iubirii începe cu un zâmbet . Zâmbește de cinci ori pe zi pentru cei care nu doresc cu adevărat să zâmbească . Trebuie să o faci pentru pace . ""   ( Maica Tereza din Calcutta )",Bucurie
2487,2940,479,"Memoriile a doi ruşi , într- o carte-eveniment publicată de Editura Humanitas   prin",Neutru
2488,4028,762,Este un dulce . Și este atât de firav și de sensibil .. Dar totuși mă bucur în inima mea că are o forță interioară numai de el știută și nu se lasă doborât .. Ăsta este motivul pentru care eu îl ador și îl iubesc en,Tristete
2489,3067,606,"Am adoptat astăzi o Declarație comună care își propune să consolideze în continuare Parteneriatul nostru Strategic , la aniversarea a zece ani de la semnarea Parteneriatului Strategic pentru Integrarea Europeană a Republicii Moldova .   Declarația comună :",Neutru
2490,3018,557,"Câștigă un super laptop MacBook Air și bucură -te de tarife speciale la gaz și electricitate , cu Enel -  ",Neutru
2491,3561,295,"  Le plang de mila la amaratii aia de sunt nevoiti sa petreaca vreun concediu cu tine . Saracii , ei cu ce au gresit ?",Tristete
2492,2111,457,"nu glumeşte la CFR ! "" Vă jur pe Dumnezeu că nu mai bag echipa nicăieri ! "" Atac furibund la adresa lui",Furie
2493,886,10,ALARMANT ! Spitalele din Capitală unde se tratează de COVID sunt pline de -,Frica
2494,1587,711,Sa știi ca și eu devin anxios când sunt nevoit sa ies la aprovizionare . Chiar cu mască și mănuși . De căcat,Frica
2495,2745,284,"Cine sunt cu HIV la Fundația Baylor România : • vârsta medie a pacienților - 36,8 ani ( 48% femei ) • timpul mediu scurs de la diagnosticare - 20,37 ani • 47% dintre cu HIV : infecție nosocomială contactată la sfârșitul epocii comuniste ,  ",Neutru
2496,117,117,"  Un super serial , cu actori extraordinari",Bucurie
2497,2815,354,"Muzică terapeutică de meditație , anti-stress , cu triluri de păsări ( priv ...    aracılığıyla",Neutru
2498,3863,597,Psalmul 42 . De ce esti mahnit suflete al meu   Si de ce in adancul meu ma tulburi ? Pune -ti nadejdea in Dumnezeu Lui ma voi marturisi Dumnezeul meu e mantuirea fetei mele,Tristete
2499,186,186,"Seară frumoasă , tuturor .     Iubiți , visați ,",Bucurie
2500,2657,196,A fi sau a nu fi vegetarian ?   on,Neutru
2501,2145,491,"Primul drum la mall , primii nervi . Am indraznit sa intreb la KFC de ce nu poarta masca corect macar cei care pregatesc mancarea . Nu numai ca am primit un raspuns pe care nu vreau sa -l comentez , dar s- a si luat de mine un client care nu o purta corect . 😐 Nu ne facem bine ! 😔",Furie
2502,2592,131,"Compara Închirieri mașini Fish River Canyon buget Închirieri mașini – Fish River Canyon Ieftin de închiriat auto Cel mai mare canion al Africii , este",Neutru
2503,2965,504,Reteta : Orez cu pui delicios în sos de vin alb,Neutru
2504,3912,646,"   Nu stiu daca noi ca si stat ( politic si economic ) am merita prezenta . Sincer suntem in urma sau mai bine zis : "" inapoiati "" rau de tot . E aiurea , trist si dezolant . Cu regret si mare dezamagire o spun . Se simte aer de UE in Cluj , Timisoa",Tristete
2505,388,388,"  Foarte simpatica perspectiva asta . Imi pare super rau ca am ratat startul ( 🤦 ‍ ♀ ️ ) , dar poate vor mai fi ocazii . Pot fi ce mai buni bucatari , dar sunt cele mai infocate fane ever 😂 .Oricum , cute cute cute . girlpower",Bucurie
2506,2338,684,"In nesimtirea caracteristica a reaparut tiganul penal , cu PlangereaPenala depusa la Sectia14Politie ! Unde traim , dle Vela ? hartuire furtofensa . vatamarecorporala",Furie
2507,3591,325,adica nu sunt neaparat descurajata tot timpul dar am unele perioade declansate de ceva care tin destul de mult timp si imi ia mult dupa un astfel de sa imi construiesc iar increderea,Tristete
2508,2168,514,"  Poate va spune d- l. si de ce nu s- a ocupat , cu guvernul , de extinderea si modernizarea corespunzatoare a logisticii pentru epidemii/pandemie . In loc sa bata apa -n piua cu obligativitatea internarii 48 de ore in spitale din care nu ma",Furie
2509,1293,417,deci cata anxietate imi aduce profa asta de geogra nu mi aduce nici scoala in general,Frica
2510,2822,361,Sau trimiși pe marte cu StarShipul lui,Neutru
2511,1138,262,Ok acm am realizat ce am făcut și e prima data când simt anxietate după jumătate de an,Frica
2512,2409,755,"Dinica : In nemernicia mea , ca un caine turbat , am muscat mana care m- a crescut . Secvența asta ar trebui tăiată imediat din filmul "" Columna "" !",Furie
2513,3372,106,"  Din nefericire aspirația asta va dura mulți ani în România .. ! Nu că nu ar exista asemenea valori , sunt . Dar nu în politică ! !",Tristete
2514,3283,17,A fost inramat deja ... nasol,Tristete
2515,2597,136,retete speciale din plante medicinale,Neutru
2516,118,118,"Frumusețea la om e   ca floarea la pom ...     O duminica binecuvântată , de care sa va bucurați prieteni ...",Bucurie
2517,2842,381,", și Digi FM lansează campania “ Cu drumurile curate ” : Pentru cei care …",Neutru
2518,3632,366,"N- am văzut Gara de Nord mai goală ca acum în viața mea . Nici măcar nu erau , deși este duminică .   O priveliște absolut dezolantă !",Tristete
2519,945,69,* pt context am avut cv compunere la spaniola si ne pune sa citim * uh pai scz poate unele au anxietate ? ? ? ? adica si mie imi era la inceput frica sa ma anunt pt ca o sa imi comenteze de cum am scris,Frica
2520,2705,244,ascult muzica ... muzica care a fost cu mine mai mereu ...,Neutru
2521,3615,349,Eu nu fac morală și știu că fac greșeli regulat în toate 7 limbi pe cate le- am învățat . Regret că nu pot să corectez în Twiter dar eu nu corijez cu arogantă pe alți ca dumneavoastră . Îi înțeleg . Dumneavoastră f,Tristete
2522,422,422,Nu -i așa că e distractiva ? Ca o gală de umor !,Bucurie
2523,2735,274,Prăjitură keto vegan cu unt de arahide și ciocolată ( de   post ),Neutru
2524,2986,525,Fotbal : Hoffenheim şi BayerLeverkusen au remizat în Bundesliga,Neutru
2525,2529,68,"Loc de munca : , Locatie : upon Trent    Contact- 0040733074180",Neutru
2526,1904,250,Și nu mai râde când eu sunt furioasă ! 😠,Furie
2527,3039,578,"Ruladă cu nucă , portocale şi ciocolată",Neutru
2528,2911,450,"O locatie   exotica , de pe litoralul romanesc  ",Neutru
2529,3223,762,"Oferim cele mai bune preturi de pe piata la cafea ( boabe , macinata , instant , capsule , si monodoze ) , espressoare , accesorii si piese de schimb ale celor mai renumite branduri din domeniu .   Expediem zilnic comenzi in toata tara , produse ce ajung a doua zi ...  ",Neutru
2530,3640,374,Mama mi- a zis in fata ca pe vremea ei cica nu exista depresie cum cacat pot eu sa merg la sa ii cer sa ma duca la psiholog,Tristete
2531,1541,665,"Crima Organizata , trafic de influenta , hartuire , intimidare , infractiuni cibernetice , tentativa de omor , tortura , furt calificat cu acte girate de ! VINOVATI care si- au aservit Politie , Procuratura , magistrati ! Si biserica !",Frica
2532,3365,99,": Există două Românii . Una care se distrează și alta care este îngrijorată , iar parte din ea suferă în spitale",Tristete
2533,2358,704,"  Un imbecil mai puțin pe planetă!Si o pisică , animal domestic fiind , te zgârie și dacă e in toane proaste din varii motive și de aceea e bine sa fii precaut cu ele și sa nu le superi , ce așteptări sa ai de la ditamai matahala de",Furie
2534,927,51,"Totul începe cu un sentiment îngropat în adâncul sufletului , pe care îţi este teamă să -l aprofundezi tocmai pentru că te sperie ceea ce ai putea afla . Curajul de a recunoaşte faţă de tine că eşti atras mai mult decât simţi că ar fi normal de ,",Frica
2535,3877,611,", 43 de ani , a decedat luni dimineața . Din primele investigații se pare ca a fost vorba de un infarct .    Toate gândurile merg acum spre familia îndurerată ! 😞 😔",Tristete
2536,3643,377,"  Ca orice lucru nasol , incepe lunea",Tristete
2537,3202,741,"Europa ar trebui să treacă la săptămâna de lucru de 4 zile , cer sindicatele într- o scrisoare adresată politici  ",Neutru
2538,3450,184,"Nu pot fi eu insumi decat daca ma inalt pana la furie sau cobor pana la descurajare : la nivelul meu obisnuit , ignor faptul ca exist .",Tristete
2539,457,457,De ce asimtomatica ? Poate de la optimism un sistem imunitar bun ? Poate obiceiuri de igiena bune ? Poate un metabolism bun care devoreaza grasimile inclusiv alea din jurul covideilor ?,Bucurie
2540,1668,14,"   Ce dracu vi se pare asa rar ... noi i- am votat pe , sau un , si parlamentul era majoritar muie aia .",Furie
2541,3452,186,neplacut comentariu . as fi preferat sa nu il primesc in adresa mea . iti propun sa dai unfollow daca te deranjeaza asemenea postari,Tristete
2542,194,194,După 45 de ani și 3 nașteri o sa -i multumiți ca l- a inventat,Bucurie
2543,2974,513,"Dinamo - FCSB 1-1 ( ACUM , ) | a restabilit egalitatea de la 11 metri , chiar înainte de pauză stire   digisport 2review",Neutru
2544,3478,212,"Basilica : Arhiepiscopia Iașilor regretă că românii pot veni în oraș în orice scop , mai puțin pentru pelerinajul la Sfanta Parascheva",Tristete
2545,3008,547,Culorile hainelor pe care le porți îți reflectă caracterul . Episodul 10 : Culoarea GRI    -,Neutru
2546,3991,725,DOLIU ÎN HANDBALUL BUZOIAN . A MURIT ȘTEFAN MILOȘ !   via   de presă,Tristete
2547,3118,657,Pentru puternici și fără succes ...,Neutru
2548,3668,402,Peste ... Vârfuri trece luna Codru -si bate frunza lin   Dintre ramuri de cornul sună,Tristete
2549,1949,295,Proteste masive în Germania . Mii de se revoltă împotriva restricțiilor,Furie
2550,191,191,Și mâine e Luni 😅 toată lumea fericită și bucuroasă că merge la muncă ... sau nu 😉    Eu da ! ☺ ️,Bucurie
2551,1534,658,Ingrijorare in PSD : cine ar putea sa voteze guvernul Florin Citu ?,Frica
2552,2659,198,"   Nu numai populatia ci si ca interactiune in societate nu stau lipiti unii de . La iarba verde ii vezi fiecare cu familia lui .   Pai la noi in padure auzi numai strigate : "" Fine ! "" , "" Nasa .. ! "" , "" Cumnate ... "" si cand ii ier la nu",Neutru
2553,3330,64,nu pot crede ca primele tweet uri din an sunt despre cat de mhlt regret tot ce fac,Tristete
2554,1126,250,Crimă oribilă în Botoșani ! A fost ucis după ce a cerut o țigară . l- a lovit în cap cu o rangă și l- a lăsat într- o baltă de sânge ...,Frica
2555,842,842,"s- au delectat cu titluri de beletristică , psihologie practică și biografii . au adus și ei un titlu în topul celor mai citite cărți din săptămâna 19-25 octombrie . 👉",Bucurie
2556,3383,117,"În România dacă ești depresiv , ai toate șansele să te duci   dracului",Tristete
2557,2835,374,"Doi din județ , încarcerați în -  ",Neutru
2558,1035,159,"Morari : Nașul lui Dodon , șef la „ Metalferos ” , a intimidat procurorul care instrumenta   dosarul  ",Frica
2559,1197,321,"Ah , cum tremură acum europeni , inclusiv , « clona tristă » .",Frica
2560,1379,503,Imaginea înspăimântătoare surprinsă în această după-amiază în România a devenit virală în doar câteva minute,Frica
2561,3874,608,"   Ai avut o experiență nefericită , nu înseamnă că sunt toți la fel . Dacă aș fi în situația asta , i- aș prefera oricând în locul băncii",Tristete
2562,40,40,Rezultatele promitatoare ale vaccinului testat de si BioNTech au creat euforie pe pietele bursiere,Bucurie
2563,1481,605,"COVID-19 a speriat întreaga lume ! Mai multe sportive au fost anulate . Multe meciuri de fotbal au fost amânate sau se vor disputa fără , iar a fost anulat . Unul dintre cele mai mari turnee de tenis din lume , ...",Frica
2564,156,156,a fost jovial copilaros si foarte bine dispus nu mai spun de emotiile care leam vazut la inceput . e un suflet minunat e imposibil sa nu iti fie drag,Bucurie
2565,2220,566,"    Poți înțelege că fără atitudinea agresivă a protestatarului , total nejustificată , nu ar fi existat brutalitatea evidentă și în parte inutilă a poliției . Vezi relația directă , nemediată cauză-efect ? N",Furie
2566,2180,526,"Eu vă sfătuiesc să luați exemplu de la colegii vostrii din străinătate , că văd că dacă vorbim de social networks sunteți varză . Trist dar adevărat .",Furie
2567,3525,259,"E cumplit pentru oricine , vedetă sau nu ! și- a tăiat ambii sâni preventiv , de frica bolii ! ne rugăm pentru toate sufletele chinuite de această boală cumplită ! Doar Dumnezeu știe cine merită sau nu această boală !",Tristete
2568,3248,787,"Experienta mea cu "" portatul "" de la un furnizor la altul e una pozitiva ; A fost problematic pana am scapat de monopul Electrica Furnizare Transilvania Sud , apoi totul a curs lin si doar electronic : EFTS ( 2016)&gt ; Tinmar ( 02.2017 ) gt ; ( 05.2018 ) & gt ; Engie ( 05.2020 )",Neutru
2569,1671,17,"  Niște românache obosiți . Merită o lună de bolit pentru o fugă la mall .. N- avem bani de săpun , da ' avem timp si bani de mall -uri . Tot așa arată cozile și la Cărturești ?",Furie
2570,2556,95,ConsConRo a autorizat tranzacția prin care compania franceză Laboratoires de Biologie Végétale Yves Rocher a preluat Sabon Holdings SRL :,Neutru
2571,1471,595,Studiul care dă : cât timp rezistă noul coronavirus pe masca facială ?,Frica
2572,2825,364,USR PLUS ar putea boicota sedinta de guvern de joi ? Ce spune,Neutru
2573,3777,511,Comunicat : – Am luat act cu mâhnire de declarațiile hazardate și nedocumentate ale d-lui cu privire la criza medicală,Tristete
2574,1595,719,"Brexit fără acord , semne de panică : Magazinele , sfătuite să -și facă stocuri . Sute de TIR -uri stau la coadă pentru a intra în UK",Frica
2575,2138,484,"  a izbucnit din senin , la un tweet despre ... o suspectez că nu a luat pasilele sau a schimbat tratamentul",Furie
2576,2216,562,PSD diaspora : E pentru prima dată când toţi candidaţii PSD chiar trăiesc în diaspora . Nu e nicio supărare în partid ...,Furie
2577,3110,649,– Supă cremă de dovleac cu smânână,Neutru
2578,2934,473,"găsesc pe   site -ul NASA pentru   “ o colecție imensă de puzzle -uri , cărți de ️colorat , labirinturi , jocuri educative și multe altele ” .  ",Neutru
2579,2053,399,"  Dacă limbajul ăsta nu este , atunci nu știu ce poate fi ... ” Jur că nu ma asteptam sa fie chiar atat de țață tupeistă .   Ca e proasta de bubuie ,   indubitabil . Dar agresiv-fudulă arogantă in halul ăla ... ”",Furie
2580,3064,603,Erau si lilieci din aia buni de mancat ? Sau erau ascunsi de ? ? 😂,Neutru
2581,1475,599,incepe sa ma loveasca panica nu mai vreau,Frica
2582,1775,121,cand l am deschis pentru prima data credeam ca am apasat eu prin setari sa mi apara asa ? ? ? ? ? ? ? e asa si nici nu e necesar sincer,Furie
2583,1738,84,"  La începutul anilor ' 80 , plecată din Timișoara , o expresie cu năduf bănățean și mai puțini de "" i "" : ( foaie verde de gutui ) Ah , futu -i !",Furie
2584,1659,5,"Maniac — Da , așa sunt eu 🙂",Furie
2585,3510,244,Și ... în cât timp credeți că o să avem primele cazuri de coronavirus în România ? Eu nu cred că mai durează mult . Și cred că o să fie nasol tare .,Tristete
2586,2699,238,"LIVE VIDEO Sepsi - FC Botoşani ( 17:00 , ) . pot face pasul decisiv spre play-off stire   digisport 2review",Neutru
2587,712,712,"Ai auzit de terapia prin râs ? E una din cele mai benefice pentru organism . Noi te ajutăm ! Ia legătura cu noi și hai la o terapie de râs și zbor ! 😎   ZborcuParapanta din Postăvaru alături de cel mai vesel pasager :D aka "" ai de ' meu "" 😂 😁 😍",Bucurie
2588,879,3,Ce panică !,Frica
2589,867,867,“ Nu există aplicații să mă învețe să iubesc / Nu vei găsi fericirea nici cu GPS “   📌   art romania Halloween2020 Happiness ArtistOnTwitter,Bucurie
2590,390,390,"din plin fiecare clipa ! Fara manie , fara rautate , fara razbunare , fara ipocrizie . Traieste cu dragoste , cu intelepciune , cu prietenie , cu bunatate , cu compasiune si cu un lucru simplu de daruit : un zambet sincer , din inima . BUNĂ SEARA twitter",Bucurie
2591,2915,454,❗ ️O recunosc deja la nivel oficial : Un britanic a dispus că veganismul etic este o credinţă filosofică credinţă discriminare hărţuire religie vegan,Neutru
2592,1132,256,Îngrijorare la OMS : Ultimul milion de infectări în doar opt zile . Pandemii viitoare pot apărea oricând și pot ucide milioane de - Digi24,Frica
2593,407,407,"   Zach,,sinte -ti frumosi amindoi sinte -ti fermecātori,,,v-ā iubesc,,,scumpilor,,,!!! ❤ ️",Bucurie
2594,873,873,"Azi e o zi minunată . Poveste cu tâlc , despre atitudine pozitivă , mulţumire şi apreciere …",Bucurie
2595,1691,37,"Muie tuturor rețelelor sociale , nu au stors un ban de la mine de când există și mă folosesc de ele .",Furie
2596,3141,680,"în Parlament , cu un salariu de mii de lei",Neutru
2597,265,265,"   La mulți ani !   Poate din toată clorochina asta , un mare efect pozitiv va fi un vin fain cu",Bucurie
2598,971,95,"OMS : ‘ Lumea nu va reveni la normalitate într- un viitor previzibil ’ Organizația asta a fost transformată într- un fel de răspândac de informații alarmiste , apocaliptice ...",Frica
2599,1825,171,"   Societatea romaneasca , dar nu numai , e cam impartita in tefelisti si non-tefelisti , cu nuantele de rigoare , desigur . , sunt cei care -au inferat cu manie proletara majorarile de pensii , de pilda , ceea ce e o ticalosie",Furie
2600,3185,724,"  Nustiu ... probabil se promoveaza “ libertatea ” de a- ti alege genul , infiltrarea categoriei de gen neutru in societatea traditionala , pt cei care nu se identifica nici ca M , nici F ... 🤦 🏻‍ ♀ ️",Neutru
2601,3400,134,"De necaz că eu n- o să merg mâine la plajă așa cum vor face alții , mi- am făcut floricele la 12 noaptea , măcar să știu de ce mă îngraș . 😒",Tristete
2602,990,114,"Anca Serea , decizie radicală în plină pandemie : ” Sunt un pic speriată ” ift.tt/3mlXlyX",Frica
2603,3557,291,"Spitalul "" Victor Babeș "" , reacție după moartea pacientei deconectate de la aparate de un brancardier : Un incident regretabil  ",Tristete
2604,2250,596,Năstase a cerut demisia lui pentru ofensa adusă de   război,Furie
2605,3770,504,"  Eu consider ca are si dreptate . Ce facem cu oamenii din zona asta , ii lasam sa moara de foame ? Le dam cum mila de la stat 75% impozitabil ? Bugetarilor le- a fost bine . Au luat salariile mari si intregi , iar noi fraierii am luat si 1100 de lei",Tristete
2606,137,137,Craciun Fericit alaturi de cei dragi 🎄 🎀 🎅 🤗,Bucurie
2607,833,833,"  Foarte buna 😂 Dincolo de amuzament , e si ceva ( mai mult ) adevar aici , a propos de vorbele lui SColtescu ...",Bucurie
2608,1404,528,"Cand aud de , tresar necontrolat ! 🥴 Ma astept la vesti de pe front , multam lui Dumnezeu ca a anuntat doar ca o sa fie apacalda in Bucuresti ! O , da stai ... asta nu trebuia sa fie Nicusor ? 😳",Frica
2609,2931,470,În seara asta gătesc numai pentru mine . Și cînd o să termin de mâncat o să las niște bani pe masă . Să mă simt și eu ca la restaurant .,Neutru
2610,1744,90,Ia uitati si jegul asta mancator de rahat ce declaratii face ! Cum de Romania s- a implicat in asa ceva ? ? Nu sunt vreo specialista in NIMIC insa iti poti da seama de la o posta cat de corupt este acest jeg infect !,Furie
2611,3003,542,"U Craiova și CFR Cluj au terminat nedecis , în ultima etapă a sezonului regular",Neutru
